,Company Name,Job Title,Salaries Reported,Location,Salary,,,
2254,Wipro Technologies,Data Engineer,3,Hyderabad,847539,,,
2255,Dun & Bradstreet,Data Engineer,3,Hyderabad,108,,,
2256,Deloitte,Data Engineer,3,Hyderabad,699220,,,
2257,ADP,Data Engineer,3,Hyderabad,1067026,,,
2258,Fanatics,Data Engineer,3,Hyderabad,917,,,
2259,Optum,Data Engineer,3,Hyderabad,880575,,,
2260,SureIT Solutions,Data Engineer,2,Hyderabad,1017343,,,
2261,Micron Technology,Data Engineer,2,Hyderabad,1124024,,,
2262,Nisum,Data Engineer,2,Hyderabad,1642294,,,
2263,ACS Solutions,Data Engineer,2,Hyderabad,1156731,,,
2264,Nones,Data Engineer,2,Hyderabad,71864,,,
2265,Infor,Data Engineer,2,Hyderabad,70343,,,
2266,Wipro,Data Engineer,2,Hyderabad,1346904,,,
2267,J.P. Morgan,Data Engineer,2,Hyderabad,90390,,,
2268,S&P Global,Data Engineer,2,Hyderabad,1139800,,,
2269,HSBC Software Development India,Data Engineer,2,Hyderabad,794110,,,
2270,TTEC,Data Engineer,2,Hyderabad,1251502,,,
2271,MarketLinc,Data Engineer,2,Hyderabad,2658491,,,
2272,Genpact,Data Engineer,2,Hyderabad,416229,,,
2273,Mindtree,Data Engineer,2,Hyderabad,353684,,,
2274,Optum Global Solutions,Data Engineer,2,Hyderabad,791133,,,
2275,HCL Technologies,Data Engineer,2,Hyderabad,95593,,,
2276,Tech Mahindra,Data Engineer,2,Hyderabad,92927,,,
2277,MAQ Software,Data Engineer,2,Hyderabad,28579,,,
2278,Predera,Data Engineer,2,Hyderabad,413740,,,
2279,HealthPointe Solutions,Data Engineer,2,Hyderabad,872461,,,
2280,IKEA,Data Engineer,1,Hyderabad,250000,,,
2281,Activa (CA),Data Engineer,1,Hyderabad,1490685,,,
2282,Reputation,Data Engineer,1,Hyderabad,523814,,,
2283,Birlasoft,Data Engineer,1,Hyderabad,24434,,,
2284,PurpleTalk,Data Engineer,1,Hyderabad,17,,,
2285,ACD Communications,Data Engineer,1,Hyderabad,866307,,,
2286,DXC Technology,Data Engineer,1,Hyderabad,1317316,,,
2287,Wehner Multifamily,Data Engineer,1,Hyderabad,27200,,,
2288,Google Summer of Code,Data Engineer,1,Hyderabad,104824,,,
2289,archents,Data Engineer,1,Hyderabad,15618,,,
2290,Wall & Associates,Data Engineer,1,Hyderabad,54207,,,
2291,Systech International,Data Engineer,1,Hyderabad,36108,,,
2292,Kagool,Data Engineer,1,Hyderabad,26823,,,
2293,Hexaware Technologies,Data Engineer,1,Hyderabad,145,,,
2294,SID Computer Group,Data Engineer,1,Hyderabad,4,,,
2295,Verizon,Data Engineer,1,Hyderabad,1020348,,,
2296,KOGENTiX,Data Engineer,1,Hyderabad,64,,,
2297,ZSoft Technology Service,Data Engineer,1,Hyderabad,642103,,,
2298,Wells Fargo,Data Engineer,1,Hyderabad,929931,,,
2299,Franklin Templeton Investments,Data Engineer,1,Hyderabad,3054284,,,
2300,Altimetrik,Data Engineer,1,Hyderabad,1572363,,,
2301,Bullhorn,Data Engineer,1,Hyderabad,1030115,,,
2302,DataFactZ,Data Engineer,1,Hyderabad,52412,,,
2303,Zenoti,Data Engineer,1,Hyderabad,1792230,,,
2304,Tableau Software,Data Engineer,1,Hyderabad,510000,,,
2305,Zen3 Info Solutions,Data Engineer,1,Hyderabad,387,,,
2306,UXLI,Data Engineer,1,Hyderabad,77698,,,
2307,Computer Generated Solutions,Data Engineer,1,Hyderabad,38,,,
2308,Gap,Data Engineer,1,Hyderabad,279976,,,
2309,Amnet Digital,Data Engineer,1,Hyderabad,119,,,
2310,DataKare Solutions,Data Engineer,1,Hyderabad,391540,,,
2311,2COMS,Data Engineer,1,Hyderabad,725546,,,
2312,Cognizant Technology Solutions,Data Engineer,1,Hyderabad,100000,,,
2313,EPAM,Data Engineer,1,Hyderabad,115,,,
2314,Indium Software,Data Engineer,1,Hyderabad,28334,,,
2315,ICICI Bank,Data Engineer,1,Hyderabad,681900,,,
2316,infrasoft technologies,Data Engineer,1,Hyderabad,580000,,,
2317,Collins Aerospace,Data Engineer,1,Hyderabad,575000,,,
2318,NTT DATA,Data Engineer,1,Hyderabad,123455,,,
2319,Aspion Technologies,Data Engineer,1,Hyderabad,661762,,,
2320,Cognizant Technology Solutions,Data Engineer,1,Hyderabad,820000,,,
2321,XYZ (Turkey),Data Engineer,1,Hyderabad,3000000,,,
2322,WE 4 IT Services,Data Engineer,1,Hyderabad,482344,,,
2323,rvdfgdfvd,Data Engineer,1,Hyderabad,36094,,,
2324,ITC Infotech,Data Engineer,1,Hyderabad,340,,,
2325,CGI,Data Engineer,1,Hyderabad,20362,,,
2326,Persistent Systems,Data Engineer,1,Hyderabad,41439,,,
2327,BizViz Technologies,Data Engineer,1,Hyderabad,507118,,,
2328,Tata Consultancy Services,Data Engineer,1,Hyderabad,353144,,,
2329,Tiger Analytics,Data Engineer,1,Hyderabad,1513462,,,
2330,Ramesh Tondon,Data Engineer,1,Hyderabad,47000,,,
2331,Gramener,Data Engineer,1,Hyderabad,553,,,
2332,ServiceNow,Data Engineer,1,Hyderabad,37083,,,
2333,Google,Data Engineer,1,Hyderabad,2239808,,,
2334,SAAS Staffing Solutions,Data Engineer,1,Hyderabad,29,,,
2335,Apple,Data Engineer,1,Hyderabad,1472350,,,
2336,CoreCompete,Data Engineer,1,Hyderabad,1191367,,,
2337,Dataflix,Data Engineer,1,Hyderabad,361758,,,
2338,Avnitr,Data Engineer,1,Hyderabad,564313,,,
2339,Landmark IT Solutions,Data Engineer,1,Hyderabad,1562895,,,
2340,Tata Consultancy Services,Data Engineer,22,New Delhi,649541,,,
2341,IBM,Data Engineer,10,New Delhi,601475,,,
2342,dunnhumby,Data Engineer,8,New Delhi,1320578,,,
2343,Amazon,Data Engineer,7,New Delhi,115,,,
2344,Paytm,Data Engineer,7,New Delhi,1196790,,,
2345,Genpact,Data Engineer,5,New Delhi,381786,,,
2346,NCR,Data Engineer,5,New Delhi,625768,,,
2347,Decision Point,Data Engineer,4,New Delhi,430538,,,
2348,Coforge,Data Engineer,4,New Delhi,1555930,,,
2349,Lumiq (India),Data Engineer,4,New Delhi,41765,,,
2350,Fractal,Data Engineer,4,New Delhi,1165059,,,
2351,NatWest Group,Data Engineer,4,New Delhi,3141490,,,
2352,Ameriprise,Data Engineer,4,New Delhi,67826,,,
2353,Intelegencia,Data Engineer,3,New Delhi,70,,,
2354,MakeMyTrip,Data Engineer,3,New Delhi,1204567,,,
2355,Innovaccer,Data Engineer,3,New Delhi,47,,,
2356,nThrive,Data Engineer,3,New Delhi,837753,,,
2357,Elucidata (MA),Data Engineer,3,New Delhi,690356,,,
2358,Mastercard,Data Engineer,3,New Delhi,1648788,,,
2359,Optum,Data Engineer,3,New Delhi,108,,,
2360,Nagarro,Data Engineer,2,New Delhi,526709,,,
2361,UnitedHealth Group,Data Engineer,2,New Delhi,947195,,,
2362,ZS Associates,Data Engineer,2,New Delhi,883697,,,
2363,Skuad,Data Engineer,2,New Delhi,585269,,,
2364,ABC,Data Engineer,2,New Delhi,692532,,,
2365,Webhelp,Data Engineer,2,New Delhi,916326,,,
2366,Atlan,Data Engineer,2,New Delhi,1331269,,,
2367,Lumen,Data Engineer,2,New Delhi,699469,,,
2368,Zomato,Data Engineer,2,New Delhi,3162981,,,
2369,Optum Global Solutions,Data Engineer,2,New Delhi,986536,,,
2370,Octro,Data Engineer,2,New Delhi,71335,,,
2371,MapmyIndia,Data Engineer,2,New Delhi,22565,,,
2372,Fidelity Investments,Data Engineer,2,New Delhi,62,,,
2373,IHS Markit,Data Engineer,2,New Delhi,917271,,,
2374,Evalueserve,Data Engineer,2,New Delhi,838524,,,
2375,Tokopedia,Data Engineer,2,New Delhi,1364409,,,
2376,Freelancer,Data Engineer,2,New Delhi,1271011,,,
2377,Axtria,Data Engineer,2,New Delhi,39167,,,
2378,TO THE NEW,Data Engineer,2,New Delhi,641374,,,
2379,Q3 Technologies,Data Engineer,2,New Delhi,759321,,,
2380,Urban Company,Data Engineer,2,New Delhi,1589903,,,
2381,Maven Wave Partners,Data Engineer,2,New Delhi,1377267,,,
2382,HCL Technologies,Data Engineer,2,New Delhi,358214,,,
2383,Accenture,Data Engineer,2,New Delhi,972097,,,
2384,Tech Mahindra,Data Engineer,2,New Delhi,540800,,,
2385,Cognizant Technology Solutions,Data Engineer,2,New Delhi,909909,,,
2386,Google,Data Engineer,2,New Delhi,736515,,,
2387,Confidential,Data Engineer,1,New Delhi,100488,,,
2388,Guardian Life,Data Engineer,1,New Delhi,518827,,,
2389,Busigence Technologies,Data Engineer,1,New Delhi,38649,,,
2390,Tata Consultancy Services (North America),Data Engineer,1,New Delhi,1,,,
2391,Ankaha,Data Engineer,1,New Delhi,37500,,,
2392,Innovaccer,Data Engineer,1,New Delhi,43,,,
2393,Delhivery,Data Engineer,1,New Delhi,1412565,,,
2394,CTU,Data Engineer,1,New Delhi,45023,,,
2395,Adglobal360,Data Engineer,1,New Delhi,89094,,,
2396,PYRO,Data Engineer,1,New Delhi,10621,,,
2397,i2e Consulting,Data Engineer,1,New Delhi,87039,,,
2398,S&P Global,Data Engineer,1,New Delhi,230,,,
2399,MedTourEasy,Data Engineer,1,New Delhi,149932,,,
2400,PwC,Data Engineer,1,New Delhi,67,,,
2401,naidu,Data Engineer,1,New Delhi,257,,,
2402,Atlan,Data Engineer,1,New Delhi,17784,,,
2403,Capgemini Invent,Data Engineer,1,New Delhi,103597,,,
2404,ParallelDots,Data Engineer,1,New Delhi,49053,,,
2405,Josh Technology Group,Data Engineer,1,New Delhi,22,,,
2406,Team Computers,Data Engineer,1,New Delhi,423080,,,
2407,OLX Group,Data Engineer,1,New Delhi,3644181,,,
2408,Incubit,Data Engineer,1,New Delhi,452,,,
2409,McKinsey Knowledge Center,Data Engineer,1,New Delhi,665,,,
2410,Anonymous Content,Data Engineer,1,New Delhi,461956,,,
2411,STMicroelectronics,Data Engineer,1,New Delhi,374830,,,
2412,PeopleStrong Technologies,Data Engineer,1,New Delhi,82037,,,
2413,Snapdeal,Data Engineer,1,New Delhi,230,,,
2414,MothersonSumi INfotech and Designs,Data Engineer,1,New Delhi,775034,,,
2415,Connaizen Software,Data Engineer,1,New Delhi,2265784,,,
2416,NLB Services,Data Engineer,1,New Delhi,150733,,,
2417,Bobble Keyboard,Data Engineer,1,New Delhi,4,,,
2418,Beam Suntory,Data Engineer,1,New Delhi,1478425,,,
2419,Super Highway Labs,Data Engineer,1,New Delhi,3665141,,,
2420,Yogesh Chandra Pant,Data Engineer,1,New Delhi,618387,,,
2421,GNA Serveis Telemàtics,Data Engineer,1,New Delhi,573621,,,
2422,ASSAD,Data Engineer,1,New Delhi,17,,,
2423,Analytics Vidhya,Data Engineer,1,New Delhi,1513955,,,
2424,Konkasoft,Data Engineer,1,New Delhi,100488,,,
2425,EY,Data Engineer,1,New Delhi,469612,,,
2426,Boston Scientific,Data Engineer,1,New Delhi,2707106,,,
2427,Sharda University,Data Engineer,1,New Delhi,12108,,,
2428,Fresherworld.com,Data Engineer,1,New Delhi,51,,,
2429,Goals101,Data Engineer,1,New Delhi,541,,,
2430,Wipro Digital,Data Engineer,1,New Delhi,862674,,,
2431,Atos-Syntel,Data Engineer,1,New Delhi,938347,,,
2432,Datopic,Data Engineer,1,New Delhi,735350,,,
2433,Publicis Sapient,Data Engineer,1,New Delhi,500,,,
2434,Adobe,Data Engineer,1,New Delhi,413830,,,
2435,Dew Solutions,Data Engineer,1,New Delhi,1489702,,,
2436,Xceedance,Data Engineer,1,New Delhi,125569,,,
2437,LinkedIn,Data Engineer,1,New Delhi,1288344,,,
2438,TEKsystems,Data Engineer,1,New Delhi,1643809,,,
2439,Northcorp Software,Data Engineer,1,New Delhi,23248,,,
2440,None of Your Business Boutique,Data Engineer,1,New Delhi,452,,,
2441,Asian Oilfield Services,Data Engineer,1,New Delhi,183949,,,
2442,Sama Technology,Data Engineer,1,New Delhi,2210744,,,
2443,Srijan Technologies,Data Engineer,1,New Delhi,864369,,,
2444,IndiaLends,Data Engineer,1,New Delhi,31105,,,
2445,Rackspace Technology,Data Engineer,1,New Delhi,547,,,
2446,Metaswitch,Data Engineer,1,New Delhi,69,,,
2447,Coforge Senior,Data Engineer,17,New Delhi,1476259,,,
2448,Jio,Data Engineer,9,Mumbai,530128,,,
2449,Mactores,Data Engineer,5,Mumbai,542342,,,
2450,Capgemini,Data Engineer,5,Mumbai,695747,,,
2451,Deloitte,Data Engineer,4,Mumbai,744034,,,
2452,Morgan Stanley,Data Engineer,2,Mumbai,909682,,,
2453,Bank of America,Data Engineer,2,Mumbai,928488,,,
2454,TCS,Data Engineer,2,Mumbai,459892,,,
2455,PwC,Data Engineer,2,Mumbai,1077564,,,
2456,GEP,Data Engineer,2,Mumbai,1321470,,,
2457,Lumiq (India),Data Engineer,2,Mumbai,795858,,,
2458,IFI Techsolutions,Data Engineer,2,Mumbai,353152,,,
2459,Fresher,Data Engineer,2,Mumbai,30220,,,
2460,Quantiphi,Data Engineer,2,Mumbai,51096,,,
2461,Testbook.com,Data Engineer,2,Mumbai,612517,,,
2462,General Mills,Data Engineer,1,Mumbai,331509,,,
2463,Goldman Sachs,Data Engineer,1,Mumbai,3977066,,,
2464,Fractal,Data Engineer,1,Mumbai,1230982,,,
2465,Enovate Skill,Data Engineer,1,Mumbai,106209,,,
2466,DAT Engineering,Data Engineer,1,Mumbai,46854,,,
2467,Team Computers,Data Engineer,1,Mumbai,25921,,,
2468,Mactores,Data Engineer,1,Mumbai,10814,,,
2469,NGDATA,Data Engineer,1,Mumbai,555,,,
2470,AmyGB,Data Engineer,1,Mumbai,40684,,,
2471,Cipla,Data Engineer,1,Mumbai,1088000,,,
2472,Quantiphi,Data Engineer,1,Mumbai,23000,,,
2473,Tata Consultancy Services,Data Engineer,1,Mumbai,70513,,,
2474,Christian College of Engineering & Technology (CCET),Data Engineer,1,Mumbai,123286,,,
2475,Course5 Intelligence,Data Engineer,1,Mumbai,12899,,,
2476,TDL,Data Engineer,1,Mumbai,511,,,
2477,TeamLease Staffing Solutions,Data Engineer,1,Mumbai,573527,,,
2478,Tata Consultancy Services,Data Engineer,1,Mumbai,234362,,,
2479,Larvol Group,Data Engineer,1,Mumbai,26,,,
2480,American Automobile Association (AAA),Data Engineer,1,Mumbai,1139568,,,
2481,Jost Hurler,Data Engineer,1,Mumbai,11,,,
2482,CitiusTech,Data Engineer,1,Mumbai,1988533,,,
2483,PharmEasy,Data Engineer,1,Mumbai,19465,,,
2484,Oneture Technologies,Data Engineer,1,Mumbai,68,,,
2485,Larsen and toubro e engineering solutions,Data Engineer,1,Mumbai,30950,,,
2486,Liases Foras,Data Engineer,1,Mumbai,5,,,
2487,Bookmyshow,Data Engineer,1,Mumbai,237,,,
2488,Kutumbh Care,Data Engineer,1,Mumbai,311716,,,
2489,Daten & Wissen,Data Engineer,1,Mumbai,385890,,,
2490,Edwards Lifesciences,Data Engineer,1,Mumbai,1900000,,,
2491,Ugam,Data Engineer,1,Mumbai,502441,,,
2492,Exeliq Consulting,Data Engineer,1,Mumbai,891759,,,
2493,Veritas Collaborative,Data Engineer,1,Mumbai,62,,,
2494,Celebal Technologies,Data Engineer,1,Mumbai,63,,,
2495,Danpal,Data Engineer,1,Mumbai,322077,,,
2496,iPredictt Data Science Labs,Data Engineer,1,Mumbai,8,,,
2497,FRA,Data Engineer,1,Mumbai,35,,,
2498,HHH,Data Engineer,1,Mumbai,48370,,,
2499,HCL Technologies,Data Engineer,1,Mumbai,321853,,,
2500,Directi,Data Engineer,1,Mumbai,1860082,,,
2501,Course5 Intelligence,Data Engineer,1,Mumbai,53744,,,
2502,ICICI Bank,Data Engineer,1,Mumbai,200,,,
2503,Ingram Micro,Data Engineer,1,Mumbai,14941,,,
2504,Aays Analytics,Data Engineer,1,Mumbai,894346,,,
2505,Priceline.com,Data Engineer,1,Mumbai,2540253,,,
2506,Bizongo,Data Engineer,1,Mumbai,2597406,,,
2507,Bewakoof Brands,Data Engineer,1,Mumbai,932374,,,
2508,Nikhil Analytics,Data Engineer,1,Mumbai,53,,,
2509,Collinson,Data Engineer,1,Mumbai,1743621,,,
2510,EC-Mobility,Data Engineer,1,Mumbai,5,,,
2511,Muoro,Data Engineer,1,Mumbai,80391,,,
2512,Kiara Automotora,Data Engineer,1,Mumbai,52790,,,
2513,Seernet Technologies,Data Engineer,1,Mumbai,3123584,,,
2514,PayNearby,Data Engineer,1,Mumbai,50,,,
2515,Anand Rathi,Data Engineer,1,Mumbai,1095095,,,
2516,Digihealth,Data Engineer,1,Mumbai,234082,,,
2517,Episource,Data Engineer,1,Mumbai,1090171,,,
2518,Teradata,Data Engineer,1,Mumbai,561,,,
2519,Endurance International Group,Data Engineer,1,Mumbai,3108546,,,
2520,Craftsvilla.com,Data Engineer,1,Mumbai,162802,,,
2521,Dream11,Data Engineer,1,Mumbai,9,,,
2522,Quantiphi Senior,Data Engineer,15,Mumbai,1080000,,,
2523,LTI Senior,Data Engineer,12,Mumbai,886686,,,
2524,Fractal Senior,Data Engineer,7,Mumbai,2051223,,,
2525,Fractal Big,Data Engineer,7,Mumbai,65,,,
2526,Quantiphi,Machine Learning Engineer,28,Bangalore,875066,,,
2527,Accenture,Machine Learning Engineer,5,Bangalore,748712,,,
2528,Amazon,Machine Learning Engineer,4,Bangalore,1525549,,,
2529,Intel Corporation,Machine Learning Engineer,4,Bangalore,52096,,,
2530,Google,Machine Learning Engineer,3,Bangalore,244,,,
2531,Infosys,Machine Learning Engineer,2,Bangalore,832266,,,
2532,Wipro,Machine Learning Engineer,2,Bangalore,783333,,,
2533,HCL Technologies,Machine Learning Engineer,2,Bangalore,99468,,,
2534,Deloitte,Machine Learning Engineer,2,Bangalore,1088590,,,
2535,Oracle,Machine Learning Engineer,2,Bangalore,931048,,,
2536,Fresher,Machine Learning Engineer,2,Bangalore,30253,,,
2537,Microsoft,Machine Learning Engineer,2,Bangalore,2340910,,,
2538,Wipro Technologies,Machine Learning Engineer,2,Bangalore,575209,,,
2539,Mercedes-Benz Research and Development India,Machine Learning Engineer,2,Bangalore,1521127,,,
2540,Continental,Machine Learning Engineer,2,Bangalore,49093,,,
2541,Subex,Machine Learning Engineer,2,Bangalore,927200,,,
2542,Text Mercato,Machine Learning Engineer,2,Bangalore,338722,,,
2543,HyperVerge,Machine Learning Engineer,2,Bangalore,1168458,,,
2544,Quale Infotech,Machine Learning Engineer,2,Bangalore,665000,,,
2545,BlueOptima,Machine Learning Engineer,2,Bangalore,1180965,,,
2546,Qualitas Technologies,Machine Learning Engineer,2,Bangalore,562103,,,
2547,Graphene (Singapore),Machine Learning Engineer,2,Bangalore,991010,,,
2548,Uncanny Vision,Machine Learning Engineer,2,Bangalore,984047,,,
2549,Openstream,Machine Learning Engineer,2,Bangalore,551847,,,
2550,Avaamo,Machine Learning Engineer,2,Bangalore,2452646,,,
2551,Lucida Technologies,Machine Learning Engineer,2,Bangalore,636937,,,
2552,The Alacer Group,Machine Learning Engineer,2,Bangalore,126272,,,
2553,IceCream Labs,Machine Learning Engineer,2,Bangalore,1027889,,,
2554,Digital Aristotle,Machine Learning Engineer,2,Bangalore,84402,,,
2555,Chefling,Machine Learning Engineer,2,Bangalore,1608545,,,
2556,Tardid,Machine Learning Engineer,2,Bangalore,562282,,,
2557,Pixuate,Machine Learning Engineer,2,Bangalore,709492,,,
2558,EY,Machine Learning Engineer,1,Bangalore,2823268,,,
2559,Fresher,Machine Learning Engineer,1,Bangalore,60,,,
2560,PwC,Machine Learning Engineer,1,Bangalore,6,,,
2561,ABC,Machine Learning Engineer,1,Bangalore,1467538,,,
2562,Flipkart,Machine Learning Engineer,1,Bangalore,128986,,,
2563,Virtusa,Machine Learning Engineer,1,Bangalore,34,,,
2564,SAP,Machine Learning Engineer,1,Bangalore,29640,,,
2565,Persistent Systems,Machine Learning Engineer,1,Bangalore,957009,,,
2566,Robert Bosch India,Machine Learning Engineer,1,Bangalore,9,,,
2567,Samsung R&D Institute India - Bangalore,Machine Learning Engineer,1,Bangalore,15460,,,
2568,Adobe,Machine Learning Engineer,1,Bangalore,5490,,,
2569,Intel Corporation,Machine Learning Engineer,1,Bangalore,32548,,,
2570,Qualcomm,Machine Learning Engineer,1,Bangalore,1550069,,,
2571,Anonymous Content,Machine Learning Engineer,1,Bangalore,90181,,,
2572,Fidelity Investments,Machine Learning Engineer,1,Bangalore,55,,,
2573,Philips,Machine Learning Engineer,1,Bangalore,5,,,
2574,Tata Elxsi,Machine Learning Engineer,1,Bangalore,724874,,,
2575,QuEST Global,Machine Learning Engineer,1,Bangalore,367041,,,
2576,PayPal,Machine Learning Engineer,1,Bangalore,1808790,,,
2577,Citrix,Machine Learning Engineer,1,Bangalore,1944435,,,
2578,Datamatics Global Services,Machine Learning Engineer,1,Bangalore,88502,,,
2579,Quantiphi,Machine Learning Engineer,1,Bangalore,23600,,,
2580,Optum Global Solutions,Machine Learning Engineer,1,Bangalore,52,,,
2581,Tredence,Machine Learning Engineer,1,Bangalore,829471,,,
2582,2COMS,Machine Learning Engineer,1,Bangalore,209602,,,
2583,Diverse Lynx,Machine Learning Engineer,1,Bangalore,847963,,,
2584,Havells India,Machine Learning Engineer,1,Bangalore,37964,,,
2585,BRIDGEi2i,Machine Learning Engineer,1,Bangalore,113,,,
2586,CareerNet Consulting,Machine Learning Engineer,1,Bangalore,419876,,,
2587,EVRY India,Machine Learning Engineer,1,Bangalore,316741,,,
2588,Course5 Intelligence,Machine Learning Engineer,1,Bangalore,1066487,,,
2589,Iron Mountain,Machine Learning Engineer,1,Bangalore,2110256,,,
2590,iQuanti,Machine Learning Engineer,1,Bangalore,40293,,,
2591,Impelsys,Machine Learning Engineer,1,Bangalore,22,,,
2592,Ecolab,Machine Learning Engineer,1,Bangalore,1627026,,,
2593,Wibmo,Machine Learning Engineer,1,Bangalore,504,,,
2594,Imarticus Learning,Machine Learning Engineer,1,Bangalore,5,,,
2595,Techolution,Machine Learning Engineer,1,Bangalore,48,,,
2596,NiYO,Machine Learning Engineer,1,Bangalore,32442,,,
2597,Veoneer,Machine Learning Engineer,1,Bangalore,436144,,,
2598,Smart Joules,Machine Learning Engineer,1,Bangalore,652071,,,
2599,Diatoz Solutions,Machine Learning Engineer,1,Bangalore,82,,,
2600,Faststream Technologies,Machine Learning Engineer,1,Bangalore,11856,,,
2601,Skit,Machine Learning Engineer,1,Bangalore,105,,,
2602,Redeem Systems,Machine Learning Engineer,1,Bangalore,63725,,,
2603,Gnani.ai,Machine Learning Engineer,1,Bangalore,650810,,,
2604,Noodle.ai,Machine Learning Engineer,1,Bangalore,1812949,,,
2605,Vitalhunt Global Solutions,Machine Learning Engineer,1,Bangalore,91365,,,
2606,20K Group,Machine Learning Engineer,1,Bangalore,21628,,,
2607,Bartleby Technologies,Machine Learning Engineer,1,Bangalore,309,,,
2608,Turing.com,Machine Learning Engineer,1,Bangalore,62,,,
2609,Vahan,Machine Learning Engineer,1,Bangalore,1358294,,,
2610,Betterhalf,Machine Learning Engineer,1,Bangalore,4,,,
2611,Enterprise Bot,Machine Learning Engineer,1,Bangalore,1298703,,,
2612,FullThrottle Labs,Machine Learning Engineer,1,Bangalore,1257613,,,
2613,Careerera,Machine Learning Engineer,1,Bangalore,236,,,
2614,Crediwatch,Machine Learning Engineer,1,Bangalore,561,,,
2615,Pucho,Machine Learning Engineer,1,Bangalore,1422701,,,
2616,Medibox,Machine Learning Engineer,1,Bangalore,993325,,,
2617,ThinkTac,Machine Learning Engineer,1,Bangalore,8110,,,
2618,Cumulations Technologies,Machine Learning Engineer,1,Bangalore,37836,,,
2619,Kidvento Education & Research,Machine Learning Engineer,1,Bangalore,240000,,,
2620,SpotDraft,Machine Learning Engineer,1,Bangalore,988892,,,
2621,Pluto7,Machine Learning Engineer,1,Bangalore,39851,,,
2622,Xyram,Machine Learning Engineer,1,Bangalore,68,,,
2623,Infilect,Machine Learning Engineer,1,Bangalore,17,,,
2624,KoiReader Technologies,Machine Learning Engineer,1,Bangalore,503156,,,
2625,Interactions,Machine Learning Engineer,1,Bangalore,2579145,,,
2626,Agara Labs,Machine Learning Engineer,1,Bangalore,2954147,,,
2627,Adappt Intelligence,Machine Learning Engineer,1,Bangalore,360000,,,
2628,Remedico,Machine Learning Engineer,1,Bangalore,123612,,,
2629,Tequed Labs,Machine Learning Engineer,1,Bangalore,7905,,,
2630,Skellam AI,Machine Learning Engineer,1,Bangalore,719,,,
2631,Hurrey Tech Ventures,Machine Learning Engineer,1,Bangalore,107488,,,
2632,Colors Software,Machine Learning Engineer,1,Bangalore,2545237,,,
2633,Knowx Innovations,Machine Learning Engineer,1,Bangalore,13552,,,
2634,Lymbyc,Machine Learning Engineer,1,Bangalore,2149765,,,
2635,Medicento,Machine Learning Engineer,1,Bangalore,301465,,,
2636,Fliptango,Machine Learning Engineer,1,Bangalore,19004,,,
2637,Exafluence,Machine Learning Engineer,1,Bangalore,73872,,,
2638,Kruzr,Machine Learning Engineer,1,Bangalore,17,,,
2639,ClearQuote,Machine Learning Engineer,1,Bangalore,58069,,,
2640,AFFINSYS AI,Machine Learning Engineer,1,Bangalore,1450359,,,
2641,Fanlytiks,Machine Learning Engineer,1,Bangalore,631710,,,
2642,SteradianSemi,Machine Learning Engineer,1,Bangalore,119,,,
2643,Agricx,Machine Learning Engineer,1,Bangalore,73,,,
2644,Simple Intelligence,Machine Learning Engineer,1,Bangalore,100733,,,
2645,Distill,Machine Learning Engineer,1,Bangalore,892153,,,
2646,Westinghouse Rail Systems,Machine Learning Engineer,1,Bangalore,10558,,,
2647,Pixxel,Machine Learning Engineer,1,Bangalore,547,,,
2648,Cvedia,Machine Learning Engineer,1,Bangalore,2794695,,,
2649,Lexitas,Machine Learning Engineer,1,Bangalore,42000,,,
2650,Tata Consultancy Services,Machine Learning Engineer,7,Pune,440139,,,
2651,Atos-Syntel,Machine Learning Engineer,3,Pune,56,,,
2652,Infosys,Machine Learning Engineer,2,Pune,495280,,,
2653,First Student,Machine Learning Engineer,2,Pune,43000,,,
2654,Barclays,Machine Learning Engineer,2,Pune,2050654,,,
2655,Aera Technology,Machine Learning Engineer,2,Pune,1444930,,,
2656,Climate Connect,Machine Learning Engineer,2,Pune,31428,,,
2657,First Student,Machine Learning Engineer,1,Pune,171523,,,
2658,Google,Machine Learning Engineer,1,Pune,206676,,,
2659,Honeywell,Machine Learning Engineer,1,Pune,85843,,,
2660,Atos,Machine Learning Engineer,1,Pune,5273205,,,
2661,EMPLOYERS,Machine Learning Engineer,1,Pune,61086,,,
2662,Tata Elxsi,Machine Learning Engineer,1,Pune,432559,,,
2663,Visteon,Machine Learning Engineer,1,Pune,22876,,,
2664,Icertis,Machine Learning Engineer,1,Pune,1989669,,,
2665,BlueConch Technologies,Machine Learning Engineer,1,Pune,458101,,,
2666,Helpshift,Machine Learning Engineer,1,Pune,237,,,
2667,Centurysoft,Machine Learning Engineer,1,Pune,54400,,,
2668,Softnautics,Machine Learning Engineer,1,Pune,59472,,,
2669,McKinley & Rice,Machine Learning Engineer,1,Pune,730000,,,
2670,Ellicium Solutions Private Limited,Machine Learning Engineer,1,Pune,422051,,,
2671,Exa Mobility,Machine Learning Engineer,1,Pune,576533,,,
2672,Neutrino Tech Systems,Machine Learning Engineer,1,Pune,16320,,,
2673,Steinn Labs,Machine Learning Engineer,1,Pune,886873,,,
2674,Scandid,Machine Learning Engineer,1,Pune,435108,,,
2675,Ferromatik Milacron,Machine Learning Engineer,1,Pune,23712,,,
2676,ManCorp Innovation Labs,Machine Learning Engineer,1,Pune,1493283,,,
2677,Danalitic,Machine Learning Engineer,1,Pune,372016,,,
